 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
   5	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900	        275	00000000000019000032189c0032189c00321900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900
   5	        275	00000000000019000032189c0032189c00321900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900	        271	00001900000000000019190000191900000019000032189c0019190000000000000019000032189c00321900000000000032189c000000000019190000191900000000000032189c0000190000191900001919000000190000191900003219000032189c
   5	        271	00001900000000000019190000191900000019000032189c0019190000000000000019000032189c00321900000000000032189c000000000019190000191900000000000032189c0000190000191900001919000000190000191900003219000032189c	         12	0000000000000000003219000000000000001900003219000032189c003219000032189c00001900000019000019190000000000000000000019190000321900000000000019190000001900001919000032189c00191900000019000000190000000000
   5	         12	0000000000000000003219000000000000001900003219000032189c003219000032189c00001900000019000019190000000000000000000019190000321900000000000019190000001900001919000032189c00191900000019000000190000000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  41	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  41	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  41	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        256	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0032190000000000000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  41	        256	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0032190000000000000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        237	00000000000019000032189c00000000000000000032189c0032189c0032190000001900000000000032189c0000000000321900000000000032190000000000000019000032190000191900003219000000000000001900000000000000000000321900
  41	        237	00000000000019000032189c00000000000000000032189c0032189c0032190000001900000000000032189c0000000000321900000000000032190000000000000019000032190000191900003219000000000000001900000000000000000000321900	        145	0000000000001900000000000032190000000000000000000032189c0032189c00001900003219000032189c0000000000000000000000000032190000001900000019000032189c00191900000019000000000000001900000000000000000000000000
  41	        145	0000000000001900000000000032190000000000000000000032189c0032189c00001900003219000032189c0000000000000000000000000032190000001900000019000032189c00191900000019000000000000001900000000000000000000000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  42	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  42	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  42	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        265	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000019000000000000321900
  42	        265	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000019000000000000321900	        153	00001900000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  42	        153	00001900000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	         75	00000000000019000032189c0000000000000000001919000032189c0019190000321900000000000032189c0000000000000000000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
